osmid,u,v,length,speed_kph,travel_time
31374516,1897861154,5000348117,57.63315509570842,60.0,3.4579893057425046
179414752,1897861154,307602,251.16871544714508,60.0,15.070122926828704
774630182,1897861154,8192053218,161.67135163010707,60.0,9.700281097806423
179414753,1897861155,5082467745,87.92945516284718,60.0,5.27576730977083
31376067,1897867936,3692844380,191.45164386934354,60.0,11.487098632160611
31376067,1897867936,1668241066,174.750032448767,60.0,10.485001946926019
450698351,1897881423,2188577456,12.479144876810118,60.0,0.748748692608607
"[179416198, 450698351]",1897881423,1897881436,258.34743866081584,60.0,15.50084631964895
1010202620,1897881423,21626267,65.66484405742173,60.0,3.939890643445304
645256559,1897881424,1897881423,77.09726382201133,60.0,4.625835829320679
179416199,1897881424,2188577460,12.435582156946273,60.0,0.7461349294167763
179416199,1897881424,3603777,258.527696987407,60.0,15.51166181924442
170827635,1897881436,3603777,76.29151517738578,60.0,4.577490910643146
170827635,1897881436,3982463564,136.7443937271068,60.0,8.204663623626407
"[179416198, 450698351]",1897881436,1897881423,258.3474386608159,60.0,15.500846319648952
45767063,1898280226,226968542,158.09979399591236,60.0,9.485987639754741
302537201,1898280226,226967068,86.81244507680483,60.0,5.20874670460829
"[333986951, 336083475, 707456534, 336083481, 1347205341, 707450398]",1898280226,1905553705,1183.405522870313,60.0,71.00433137221877
179619001,1900288371,226968542,286.3364648047768,60.0,17.180187888286607
227693131,1900288371,1241993317,57.28092974499292,60.0,3.4368557846995746
179742029,1901116632,1574481260,57.864273991794846,60.0,3.4718564395076905
192265927,1901116632,1574481258,38.39992610897588,60.0,2.303995566538553
"[1080359944, 1078677830, 77477231]",1901116637,21626570,475.14108113937016,60.0,28.508464868362207
